lon,lat
22.932698,40.648388
22.9282578,40.6494912
22.9283554,40.6494283
22.9284963,40.6495222
22.9283729,40.6496047
22.9305295,40.6471042
22.930553,40.6472034
22.9304548,40.6472594
22.9313427,40.6457599
22.9314045,40.645795
22.931312,40.6458668
22.9514644,40.6340582
22.9506143,40.6324141
22.9507889,40.6325525
22.9487787,40.6318291
22.9487252,40.6317709
22.9513191,40.6337826
22.9510491,40.6334853
22.9454222,40.6310508
22.9514648,40.6339425
22.9506774,40.6323419
22.9508526,40.6322597
22.9489723,40.6318403
22.9488248,40.6318769
22.9489535,40.6318189
22.9490823,40.6317374
22.9478994,40.6288316
22.9480189,40.6295346
22.9479484,40.6294662
22.9477629,40.629848
22.9478362,40.6297926
22.9476781,40.6298428
22.9476235,40.6298794
22.9473864,40.6308354
22.9474343,40.6308103
22.9474101,40.6307662
22.9415215,40.6404889
22.9415567,40.6405656
22.9419229,40.6405784
22.9419905,40.6404689
22.9354929,40.6444029
22.9354194,40.6446234
22.9370137,40.6436802
22.9371336,40.6436239
22.937259,40.6437648
22.9372131,40.6437131
22.9371615,40.6436552
22.9430223,40.6406812
22.9431734,40.6408476
22.9432544,40.6407689
22.9431285,40.6406326
22.9369037,40.6479416
22.9368934,40.6479769
22.9368587,40.6479314
22.9370949,40.6479787
22.9371091,40.6478207
22.9369571,40.6477697
22.9351837,40.6407342
22.9680371,40.6336681
22.9683127,40.6335415
22.9684596,40.6337256
22.9682622,40.6338167
22.968164,40.6338268
22.9682295,40.6333975
22.968121,40.6332541
22.9680124,40.6333013
22.9681212,40.6334448
22.96823,40.6332066
22.9683384,40.6333501
22.9683917,40.6332866
22.9684307,40.6332686
22.9684689,40.633316
22.9685223,40.6332913
22.9683971,40.6331356
22.9682627,40.6331978
22.9683372,40.6332904
22.9683791,40.633271
22.9683484,40.6335067
22.9685972,40.6333954
22.968536,40.6333166
22.9682872,40.6334278
22.9684162,40.6336154
22.9684978,40.6337218
22.9687753,40.6335994
22.9686944,40.6334931
22.9686302,40.6334088
22.9683718,40.633522
22.9684307,40.6335995
22.9685138,40.6335631
22.968519,40.63357
22.9679676,40.633754
22.9679124,40.6336598
22.9677589,40.6337312
22.9677623,40.6336989
22.967896,40.6336444
22.967798,40.6335059
22.9676643,40.6335604
22.9678301,40.6337995
22.9369971,40.6385282
22.9537121,40.6270718
22.9535964,40.6088813
22.9535689,40.608827
22.9539015,40.6088179
22.9539096,40.608987
22.9536297,40.6089947
22.9536287,40.6089738
22.9535759,40.6089752
22.9534073,40.6086859
22.9539579,40.6086483
22.9535295,40.6075237
22.9532308,40.6063661
22.9540969,40.6063389
22.9536366,40.6063166
22.9530984,40.6063823
22.9529035,40.6053076
22.9528424,40.6052537
22.9530063,40.6052451
22.9532801,40.6053842
22.9528674,40.6054053
22.9535944,40.6031927
22.9535875,40.6031306
22.953098,40.6030515
22.9539991,40.6007932
22.9546599,40.6009334
22.9544575,40.599518
22.9342735,40.6512951
22.9527336,40.608109
22.9530085,40.6081
22.9530228,40.6084703
22.9533843,40.6082579
22.9527199,40.607916
22.9526643,40.607214
22.9533066,40.6071728
22.9526602,40.6057699
22.9529836,40.6030562
22.9533735,40.6016937
22.953583,40.6012966
22.9536675,40.6000556
22.9541789,40.6001862
22.9538043,40.5996606
22.9544104,40.5998083
22.9597072,40.6158899
22.9596561,40.6158864
22.9595275,40.6159784
22.9595123,40.6160129
22.9539129,40.6156546
22.9534213,40.6157707
22.954348,40.6155841
22.9534088,40.6147845
22.9541879,40.6146946
22.9538727,40.6130138
22.9539204,40.6128674
22.9534108,40.6128786
22.9534315,40.6130521
22.9539096,40.6130688
22.9532836,40.6107476
22.9535086,40.610715
22.9535542,40.6108961
22.9533292,40.6109288
22.9534152,40.6104296
22.9534255,40.610347
22.9532254,40.6103707
22.9532505,40.6104928
22.9534506,40.610469
22.9524927,40.6102955
22.953484,40.6101335
22.9598564,40.6151391
22.9596717,40.615102
22.9596108,40.6152593
22.9597836,40.6152985
22.9581633,40.6158169
22.9550653,40.6151341
22.9542787,40.6152199
22.955002,40.6145254
22.9543223,40.6145099
22.9544625,40.6143731
22.9544826,40.6145543
22.9543017,40.6145659
22.9542816,40.6143846
22.9545151,40.6129008
22.9540578,40.6128886
22.9543168,40.612517
22.9542905,40.6124248
22.9543266,40.6124249
22.9543266,40.6123677
22.9547223,40.6123679
22.9547222,40.6124951
22.9547022,40.6124951
22.9547021,40.6126056
22.9545532,40.6126055
22.9545533,40.612431
22.9544574,40.6124309
22.9544573,40.6126056
22.9542903,40.6126055
22.9542247,40.612281
22.9547687,40.612275
22.9539237,40.6110489
22.9542256,40.6110866
22.954228,40.6109907
22.9540373,40.6109879
22.9540381,40.6109549
22.9539347,40.6109534
22.9539342,40.610974
22.9538711,40.6109719
22.9536098,40.6098023
22.95362,40.6098295
22.9535728,40.609833
22.9535558,40.6097034
22.9537187,40.6096911
22.9537403,40.6098555
22.9536245,40.6098643
22.9587503,40.6100878
22.9587574,40.6103251
22.959653,40.6131434
22.9589944,40.6130761
22.9595375,40.6133557
22.9592673,40.6132811
22.9589686,40.613257
22.9598165,40.6104156
22.9596891,40.6104523
22.9596945,40.6103295
22.9598822,40.6103357
22.9598178,40.6104823
22.9592854,40.6104727
22.9596025,40.6104767
22.9598826,40.6104933
22.9602007,40.6140263
22.960245,40.613939
22.960126,40.6144454
22.9600034,40.6141776
22.9600868,40.6141853
22.9602522,40.614228
22.9601442,40.6144897
22.9608346,40.6072185
22.960815,40.6074456
22.9608713,40.6074484
22.9609236,40.6073557
22.960935,40.6072235
22.9609608,40.6071383
22.962223,40.6077337
22.9623708,40.6076709
22.962476,40.6074375
22.962613,40.6076835
22.9626983,40.6074944
22.9598996,40.6083061
22.9601061,40.6085953
22.9599264,40.6086919
22.9599007,40.6088649
22.9591044,40.6086366
22.9588307,40.6086278
22.9587395,40.6086869
22.9587623,40.608953
22.9574564,40.6103982
22.9573076,40.6103696
22.9578035,40.6106371
22.9577928,40.6103547
22.9582036,40.6103938
22.9582209,40.6103699
22.9579854,40.6103764
22.9579919,40.6105288
22.9581602,40.6105633
22.9582454,40.6103953
22.9582986,40.6104496
22.9584981,40.6103816
22.9278436,40.6436325
22.9604285,40.6070571
22.9605335,40.6069224
22.9603645,40.6069451
22.9604083,40.6069294
22.9604093,40.6068604
22.9602655,40.6068481
22.9601114,40.6068665
22.9614391,40.6070508
22.9616378,40.6071326
22.9613031,40.6070196
22.9612727,40.6070961
22.961677,40.6071887
22.9617304,40.6070544
22.963017,40.6075081
22.9633215,40.6068528
22.9629887,40.6075687
22.9624544,40.6092466
22.95882,40.6090738
22.9588092,40.6090483
22.9587663,40.609028
22.9585593,40.6090362
22.958565,40.6091099
22.9586081,40.6091226
22.95858,40.609204
22.9587463,40.6092408
22.9582688,40.6092733
22.9582527,40.6089899
22.9579067,40.6092886
22.9578697,40.6090174
22.9577087,40.609271
22.9580106,40.6100283
22.9578565,40.6100563
22.9574806,40.6100673
22.9574684,40.6102483
22.957582,40.6103611
22.9581119,40.6100226
22.9581293,40.6103444
22.9585487,40.6103315
22.9601384,40.607303
22.9602359,40.6072238
22.9600808,40.6073515
22.9600523,40.6072355
22.9603513,40.6071244
22.9582972,40.6073635
22.9580314,40.607293
22.9580717,40.6070445
22.9590182,40.6071728
22.9587515,40.6071467
22.9587407,40.6072424
22.9590639,40.6072587
22.959084,40.6071569
22.9082608,40.6461205
22.9083226,40.6460511
22.908143,40.6459589
22.9095826,40.6449894
22.9095929,40.645119
22.9095124,40.6450849
22.9101277,40.6440146
22.9147928,40.6423383
22.9148647,40.6423167
22.9148019,40.6421964
22.914898,40.6421675
22.914987,40.642338
22.9148188,40.6423881
22.9181335,40.641067
22.9245179,40.6402099
22.9245125,40.6401814
22.9242872,40.6401936
22.9243003,40.6402917
22.9553176,40.606014
22.9552773,40.6058261
22.9541832,40.6059129
22.9545247,40.6059567
22.9543902,40.6069804
22.9556834,40.6070272
22.9561051,40.6070528
22.9564549,40.6069794
22.956852,40.6070662
22.9574842,40.6067015
22.9575506,40.6065144
22.9554874,40.6062225
22.9554721,40.6063426
22.9553009,40.60633
22.9553162,40.6062099
22.9548825,40.6063604
22.9544691,40.6063327
22.9558254,40.6068399
22.955912,40.6068771
22.9559201,40.6067776
22.9557645,40.6067703
22.955755,40.60687
22.9663128,40.6083496
22.9606524,40.604969
22.9605923,40.6048662
22.9606794,40.6050061
22.9605422,40.6049728
22.9589804,40.6045981
22.9588627,40.60446
22.9590751,40.6045042
22.959028,40.6046347
22.9588156,40.6045905
22.9578091,40.6063437
22.964359,40.6114162
22.9645253,40.6112529
22.9619703,40.6054712
22.9619354,40.6054234
22.9621923,40.6054794
22.9621446,40.6056058
22.9620372,40.6055829
22.9620286,40.6056063
22.9618763,40.6055739
22.9638545,40.6132989
22.9637881,40.6133967
22.963925,40.6134354
22.9640222,40.6133323
22.9638448,40.6132811
22.9643605,40.6121568
22.9640712,40.6124343
22.9640794,40.6121706
22.9628607,40.6171772
22.9630493,40.617251
22.9632104,40.6161119
22.963224,40.6162765
22.9631209,40.6162118
22.9632202,40.6166003
22.9632346,40.616546
22.9633446,40.616613
22.963262,40.6166921
22.9631449,40.6166216
22.9629746,40.6159631
22.9681432,40.617902
22.9679499,40.6176207
22.9693502,40.613308
22.9692991,40.6133199
22.9693438,40.6132304
22.9694275,40.6132544
22.9693826,40.6133439
22.9703349,40.6114059
22.9703158,40.6113418
22.9702695,40.6114291
22.9703425,40.6114514
22.9703888,40.6113642
22.9711123,40.6099727
22.9710546,40.6099252
22.9711043,40.6100102
22.9711356,40.6099502
22.9698588,40.609648
22.9694147,40.6095058
22.9655981,40.6122733
22.9657139,40.6123036
22.9655904,40.6125025
22.9654884,40.6125149
22.9666519,40.6129535
22.9676018,40.6132876
22.9676865,40.6133002
22.9676532,40.6133604
22.967558,40.6133313
22.9691782,40.6138419
22.9686189,40.6136372
22.9685751,40.6136505
22.9687013,40.613688
22.9687423,40.6136085
22.9686161,40.613571
22.9667001,40.6179501
22.9666792,40.6178909
22.9697449,40.6090465
22.9697101,40.6090975
22.9695496,40.6092435
22.9694808,40.6090558
22.9686494,40.6107907
22.9684972,40.6108084
22.9685522,40.6106988
22.968703,40.6107445
22.9686459,40.6108511
22.9680618,40.6107152
22.9668257,40.6098287
22.9669659,40.6097834
22.9668928,40.6097961
22.9670491,40.6097834
22.9668024,40.6098786
22.9668955,40.6097534
22.9668522,40.6097681
22.9669989,40.6097206
22.9659604,40.6129447
22.9663265,40.6132141
22.9661631,40.6131707
22.9661793,40.6131356
22.9660205,40.6130935
22.965996,40.6131468
22.9659182,40.6129074
22.9664079,40.6130373
22.9690155,40.6138863
22.962268,40.6027674
22.9620957,40.602742
22.9616174,40.6026053
22.9614181,40.6025337
22.9588543,40.6027418
22.959914,40.5989264
22.9599536,40.5987858
22.9759042,40.6076857
22.9759705,40.6077549
22.9694031,40.6119046
22.976599,40.6155254
22.976359,40.615286
22.9734682,40.612251
22.9734716,40.6122172
22.9735018,40.6121696
22.9735872,40.6121993
22.9735856,40.6122379
22.9735537,40.6122524
22.9734922,40.6122769
22.9761754,40.6114661
22.9735891,40.6123952
22.9745775,40.6120819
22.97452,40.6120916
22.9746057,40.6120599
22.9746421,40.6121214
22.9745553,40.6121514
22.9751746,40.6118625
22.9751187,40.6118701
22.9751585,40.6119351
22.9752436,40.6119048
22.9752031,40.6118389
22.9765508,40.6125675
22.9765647,40.6125195
22.9764105,40.6125695
22.9764488,40.6126375
22.976603,40.6125874
22.9737558,40.6047282
22.973796,40.6046433
22.9740188,40.6049257
22.9740639,40.6049188
22.9737608,40.6047846
22.9738071,40.6048581
22.9738521,40.6048911
22.9739068,40.604914
22.9740466,40.6049222
22.9741296,40.6048948
22.9741827,40.6048569
22.9742202,40.6048049
22.9742336,40.6047465
22.9741856,40.6046358
22.9741295,40.6045951
22.97406,40.6045702
22.9739837,40.6045634
22.9739111,40.6045746
22.9738464,40.6046021
22.9737733,40.6046722
22.9737551,40.6047503
22.9715308,40.6042011
22.9714098,40.6041794
22.9736746,40.6046429
22.9736649,40.6046874
22.9754635,40.6004313
22.9721991,40.5931953
22.9752803,40.6197176
22.9748797,40.6190537
22.9747676,40.6190646
22.9748224,40.6191503
22.9703487,40.6170942
22.9705578,40.6170365
22.9703789,40.6171522
22.975337,40.6196042
22.9617383,40.6068868
22.9737095,40.6203395
22.9673701,40.6066066
22.9618782,40.602583
22.9619921,40.6031093
22.9620119,40.6030726
22.9613033,40.6030412
22.9660749,40.6204862
22.9663702,40.6207252
22.9665523,40.6206745
22.9664865,40.6206075
22.9663166,40.6207036
22.9663824,40.6207706
22.9630418,40.6019017
22.9630837,40.6018123
22.9546787,40.6041845
22.9546184,40.6043215
22.959803,40.5988266
22.9600652,40.5988814
22.9541972,40.6038608
22.9569817,40.6001449
22.9589032,40.5940018
22.9588911,40.593959
22.9578821,40.6060483
22.9580218,40.6055596
22.9551186,40.5997939
22.9560696,40.6000103
22.9588082,40.5964366
22.957238,40.6204288
22.9571796,40.620583
22.9573255,40.620615
22.9573896,40.620459
22.9583368,40.6186417
22.96062,40.6165871
22.9600914,40.6169546
22.9603958,40.6166961
22.960318,40.6166472
22.9601319,40.6167046
22.9599479,40.6168915
22.9599556,40.6170304
22.959837,40.6169335
22.9597435,40.6170457
22.9598971,40.6171183
22.9600134,40.6170193
22.9595235,40.6174091
22.9594772,40.617375
22.9594819,40.6173638
22.9594048,40.6173165
22.9594456,40.6172651
22.9595431,40.6174197
22.9494001,40.5943725
22.9491912,40.5952584
22.9512885,40.5987215
22.9551534,40.6163407
22.9546995,40.6163442
22.9546626,40.6163336
22.9545752,40.6163441
22.9545558,40.6162495
22.954772,40.6162143
22.9548834,40.616353
22.954671,40.6163689
22.9550267,40.6160598
22.9548832,40.6161585
22.9550198,40.6161571
22.9551346,40.6160625
22.9551132,40.6163458
22.9591137,40.6162837
22.9592639,40.6163265
22.9531766,40.623864
22.9541717,40.591575
22.9538968,40.5915893
22.9515332,40.5993675
22.9503835,40.6008217
22.9509894,40.6009633
22.9506882,40.6013867
22.9491951,40.6263745
22.9500162,40.6275834
22.9517833,40.6273921
22.9499124,40.6272383
22.9766448,40.6081893
22.9783861,40.6077343
22.9766448,40.6062641
22.9605453,40.5913967
22.9606456,40.5914074
22.9606312,40.5914853
22.9605309,40.5914746
22.959457,40.5913276
22.9385881,40.6368587
22.9327987,40.6432196
22.9505573,40.6280348
22.9556505,40.6405169
22.9312348,40.6395231
22.9751918,40.6050337
22.9744712,40.6054046
22.971321,40.6048771
22.9712675,40.6048755
22.9736475,40.6048599
22.9739206,40.6049777
22.9739616,40.6049797
22.9746656,40.6028181
22.9741494,40.6002123
22.9739771,40.6001502
22.973861,40.6004224
22.9740978,40.600473
22.9741998,40.6001978
22.9718153,40.5969351
22.9717872,40.5970033
22.9718931,40.5970206
22.9719239,40.5970257
22.9716195,40.5969728
22.9719146,40.5969555
22.9718877,40.5971337
22.9716034,40.5970481
22.9722465,40.5933216
22.9708565,40.5986952
22.9669305,40.6294745
22.967107,40.6299681
22.928404,40.6485378
22.9543889,40.6165521
22.9674148,40.6031788
22.9672846,40.6031421
22.9672324,40.6032664
22.9673606,40.6032991
22.9663658,40.6027927
22.9653899,40.6026495
22.9655734,40.6025686
22.9655346,40.6025577
22.9658802,40.6018437
22.9646771,40.6007209
22.9646501,40.6006976
22.9647023,40.6006622
22.9648877,40.6007117
22.9648701,40.6007569
22.9648224,40.6007442
22.9648017,40.6007888
22.9646292,40.6007427
22.9662326,40.6087576
22.966405,40.6083666
22.9682845,40.6089207
22.9684709,40.6089706
22.9545369,40.6184085
22.9545702,40.6181991
22.9540804,40.5954798
22.9564477,40.6293519
22.9841972,40.6120773
22.9841641,40.6121727
22.9864072,40.6121048
22.9865478,40.6121335
22.9862174,40.611787
22.9641846,40.5902024
22.9629682,40.5913096
22.9629905,40.591214
22.9631075,40.5913214
22.9630016,40.5913976
22.9628704,40.5913002
22.9620129,40.5917214
22.9749398,40.6197218
22.9785578,40.6112072
22.9787025,40.6110684
22.9787018,40.611089
22.978011,40.6085866
22.978103,40.608411
22.9779411,40.6084586
22.9781638,40.6110722
22.9782033,40.6111597
22.9783117,40.6111299
22.9782651,40.6110372
22.9861548,40.6139301
22.9862765,40.6140013
22.9861878,40.6140445
22.9861221,40.613967
22.9865268,40.6137533
22.986614,40.6138513
22.9864894,40.6139148
22.9864017,40.6138173
22.9865464,40.613853
22.9862258,40.6139994
22.9867953,40.6125246
22.9864729,40.6120148
22.986113,40.6114898
22.9859866,40.611453
22.9861428,40.6113998
22.9530023,40.6273996
22.950175,40.6263175
22.9492143,40.626307
22.9490677,40.6263253
22.9489742,40.6263457
22.9796724,40.6113417
22.9796453,40.6112906
22.9796683,40.6113272
22.9796603,40.6113084
22.9796219,40.6112781
22.9795877,40.6112732
22.9795509,40.6112795
22.9795032,40.6113012
22.9794448,40.6113975
22.9794545,40.6114247
22.9795051,40.6114509
22.97954,40.6114504
22.9795846,40.6114359
22.9796295,40.6114097
22.979659,40.6113814
22.9796708,40.6113593
22.9803441,40.6137297
22.9813243,40.6132585
22.9795707,40.6190532
22.9825186,40.612971
22.9818256,40.6132212
22.9809713,40.6135306
22.9813426,40.6155813
22.9811476,40.6156305
22.9813142,40.6155252
22.9814464,40.6156322
22.9812755,40.6157472
22.9808257,40.6133216
22.9809051,40.6133326
22.9815146,40.6130338
22.9813931,40.6129961
22.9793295,40.6101494
22.9795318,40.609094
22.9797579,40.6124095
22.9796983,40.6123127
22.9798109,40.6124237
22.9796514,40.6125083
22.9795421,40.6124106
22.9802307,40.6128499
22.9801963,40.6128122
22.9802935,40.6129054
22.9803311,40.6129413
22.9801795,40.6127818
22.9803876,40.6129701
22.980298,40.6130143
22.9801146,40.6128231
22.9792815,40.6088867
22.9794786,40.6089473
22.979971,40.6092596
22.9794181,40.6116056
22.9786298,40.6184873
22.9794367,40.6189275
22.9793546,40.6189573
22.9794286,40.6190744
22.9795101,40.6190445
22.9795711,40.6188779
22.9796427,40.618996
22.9800256,40.6186517
22.9798586,40.6187137
22.9799619,40.6188741
22.9801289,40.6188121
22.9797451,40.618307
22.979678,40.6181957
22.9798795,40.6181257
22.9799467,40.618237
22.9795029,40.6177764
22.9794567,40.6177938
22.9795707,40.6176816
22.97942,40.6177371
22.979515,40.6177963
22.9796183,40.6177602
22.979568,40.6178839
22.9796714,40.6178478
22.9797644,40.6180012
22.9794911,40.6181062
22.9795029,40.6175333
22.9791974,40.6176451
22.9792406,40.6177131
22.979546,40.6176011
22.9793919,40.6173555
22.9790797,40.6174722
22.9791201,40.6175383
22.9792614,40.6175073
22.9782237,40.615566
22.9782808,40.6156573
22.9781747,40.6156956
22.9781176,40.6156043
22.9780739,40.6155344
22.9781801,40.6154962
22.9780535,40.61526
22.9780029,40.6151779
22.9778968,40.6152155
22.9779475,40.6152977
22.9779519,40.6150952
22.9778458,40.6151326
22.9787311,40.6140725
22.978913,40.6140612
22.9773152,40.6167945
22.9773103,40.6167293
22.9771898,40.6168098
22.9772597,40.6168531
22.9773643,40.6168153
22.978505,40.6185333
22.9804971,40.6184806
22.9804169,40.6184977
22.9805181,40.6185375
22.9803797,40.6183971
22.9802372,40.6184274
22.9802954,40.618585
22.9781545,40.6150895
22.9781568,40.6149972
22.9780361,40.6150395
22.9746708,40.6113153
22.9778432,40.6091941
22.9773259,40.6107139
22.9811372,40.6153146
22.9753598,40.6196395
22.9735535,40.6165519
22.9797882,40.610324
22.979349,40.6087918
22.9793377,40.6088009
22.9795533,40.608702
22.975892,40.617845
22.9773899,40.6181878
22.9773702,40.6181107
22.9772721,40.6181482
22.9773169,40.6182157
22.9785467,40.6184664
22.9752509,40.6171339
22.9751986,40.6170512
22.9753246,40.6170053
22.9753769,40.617088
22.9785755,40.6182005
22.9789041,40.6182115
22.9786326,40.6181208
22.9785376,40.6181573
22.9786393,40.6183131
22.9871063,40.6111391
22.9470889,40.6362951
22.9442421,40.6378657
22.9437377,40.6381401
22.9416912,40.6413962
22.9482202,40.6358916
22.947662,40.6361334
22.9475908,40.6362209
22.9412804,40.6339397
22.9678603,40.6176575
22.9677845,40.617834
22.9682689,40.6058151
22.9680354,40.6056102
22.9713201,40.604516
22.9683288,40.6057727
22.9713355,40.6044485
22.9693217,40.6052303
22.9680688,40.6055659
22.9713032,40.6044584
22.9683056,40.6054985
22.9685367,40.6057646
22.969567,40.6052235
22.9616899,40.595834
22.9520664,40.6400139
22.9436143,40.6309553
22.9437816,40.6308457
22.943668,40.6307458
22.9435007,40.6308555
22.9601268,40.5956386
22.9602009,40.5952591
22.9483271,40.6292322
22.9701426,40.5968294
22.9254829,40.6452355
22.9290115,40.6460141
22.9349631,40.6434246
22.9384761,40.6367285
22.9678643,40.633873
22.9680402,40.6337904
22.966341,40.6308752
22.9665559,40.6307554
22.9666934,40.6305925
22.9663833,40.6309333
22.9666813,40.6308258
22.9668328,40.6310198
22.9667606,40.6309024
22.9666907,40.6311115
22.9666235,40.6309463
22.9803677,40.6211797
22.9801488,40.6209658
22.9808245,40.6237391
22.9805167,40.6214076
22.98075,40.6214843
22.9803779,40.6209907
22.9815826,40.6230847
22.9800635,40.6207338
22.9798838,40.6204764
22.9806949,40.6213854
22.9423097,40.63174
22.9422958,40.6317115
22.9783651,40.5973282
22.9676719,40.5892343
22.9698645,40.5874608
22.9784704,40.5969827
22.9677414,40.5892853
22.9677215,40.5892468
22.9510306,40.6244716
22.950502,40.624866
22.9518216,40.6177111
22.9519845,40.6191077
22.9515206,40.6180574
22.9511731,40.6179064
22.9511938,40.6180744
22.9511893,40.6178004
22.9511638,40.6178024
22.9512023,40.6178968
22.9511521,40.6176439
22.951455,40.6176254
22.9505423,40.6104607
22.9504075,40.6092124
22.9501541,40.6071308
22.9491043,40.6011604
22.9487893,40.5994309
22.9486772,40.5989973
22.9482721,40.6251529
22.9464492,40.6369829
22.9564504,40.6399179
22.9415194,40.6378514
22.9484622,40.6292226
22.9533073,40.6125653
22.9532578,40.6123137
22.9538464,40.612247
22.9538959,40.6124986
22.9546401,40.6183241
22.9546717,40.6181604
22.9549464,40.6182532
22.9549266,40.6183559
22.9708642,40.6104308
22.9533357,40.6101899
22.9519789,40.610519
22.9519446,40.6103881
22.952365,40.6103246
22.9523993,40.6104554
22.953082,40.6105372
22.9530497,40.6104035
22.9528629,40.6104295
22.9528953,40.6105632
22.9527695,40.6105808
22.9527371,40.6104471
22.9526116,40.6106028
22.9525792,40.6104691
22.9524662,40.6106231
22.9524313,40.6104791
22.9525767,40.6104588
22.9522113,40.6106587
22.9521765,40.6105147
22.9520376,40.6106829
22.9520028,40.6105389
22.966866,40.6207163
22.9647728,40.5997132
22.9644097,40.5979454
22.9644478,40.597445
22.9642083,40.5999715
22.9644078,40.5986319
22.9644042,40.5977908
22.9658793,40.5975437
22.9643233,40.599236
22.9643944,40.5979676
22.9642428,40.5997821
22.9643658,40.5983941
22.9644244,40.5975888
22.9662067,40.5970382
22.9643053,40.5992616
22.9643992,40.5979047
22.9482842,40.6292595
22.9543273,40.6175533
22.9545051,40.6175669
22.9544872,40.6177731
22.9543107,40.6177595
22.954921,40.6165198
22.9407392,40.634218
22.9599082,40.5897483
22.9683809,40.6215298
22.9598905,40.5896897
22.9517362,40.5986165
22.9552722,40.6352591
22.9551292,40.6351286
22.955023,40.6350415
22.9555872,40.6347742
22.9556315,40.6348049
22.953631,40.6330561
22.9538,40.6329747
22.9538775,40.6330207
22.9538087,40.6327068
22.953726,40.6327824
22.9536541,40.6328847
22.9534559,40.6262816
22.9531593,40.6266529
22.9532297,40.6271565
22.9212236,40.6475723
22.9170071,40.6498576
22.9677646,40.6216828
22.9188539,40.6488587
22.9222216,40.6469912
22.9170749,40.6498538
22.918831,40.648865
22.9242559,40.6459661
22.9172609,40.6497535
22.9193912,40.6485686
22.9246719,40.6457753
22.9197242,40.6485379
22.9186803,40.6494364
22.9180818,40.6492755
22.920721,40.648242
22.9180951,40.6492197
22.9209255,40.6477618
22.9262339,40.6455582
22.925801,40.645077
22.9261636,40.6448749
22.9503223,40.6359476
22.952115,40.6357596
22.9504931,40.6363143
22.9599988,40.5896338
22.94894,40.6316173
22.9495762,40.6312638
22.947105,40.6281225
22.9492113,40.6308465
22.949169,40.6308626
22.9492969,40.6308646
22.9487825,40.6306158
22.9488394,40.6306652
22.9488296,40.6306732
22.948817,40.6306785
22.9488028,40.6306804
22.9487885,40.6306789
22.9493755,40.6308218
22.9492895,40.6308578
22.9492828,40.6308544
22.9492754,40.6308521
22.9492658,40.6308502
22.9492528,40.6308488
22.9492391,40.6308485
22.9481896,40.6309606
22.9482917,40.6308696
22.9486982,40.6310585
22.9487555,40.6310738
22.9487592,40.6310641
22.9482822,40.6308966
22.9482934,40.6308424
22.9485604,40.6303582
22.9482888,40.6308852
22.94826,40.6309183
22.9482497,40.6309258
22.9482175,40.6309469
22.9485613,40.6303265
22.9481092,40.6296422
22.9481262,40.6296251
22.9479857,40.6283772
22.9480622,40.6286596
22.948203,40.6285739
22.9440794,40.6305919
22.9440967,40.6305801
22.944509,40.6305842
22.9445373,40.6306083
22.9446586,40.6307205
22.9446589,40.6306791
22.9528764,40.6268857
22.9480087,40.6279953
22.9479288,40.6283152
22.9480193,40.6284153
22.9480566,40.6284544
22.9489307,40.6292168
22.9492638,40.6299764
22.9496447,40.6297613
22.9496606,40.6297525
22.9489268,40.631326
22.9485053,40.631665
22.948616,40.631692
22.9489004,40.6317614
22.9490238,40.6316926
22.9497186,40.6313062
22.9504653,40.6309028
22.9510565,40.6321876
22.948704,40.6318421
22.9486992,40.6318159
22.9486927,40.6317951
22.9513959,40.6320164
22.952696,40.6265625
22.9526641,40.6265902
22.9527816,40.6262842
22.9530542,40.6262466
22.9531476,40.6262184
22.9484424,40.6275876
22.9518685,40.6404769
22.9485029,40.6317685
22.9487339,40.631952
22.9488342,40.6318974
22.9489106,40.6319818
22.9507002,40.632206
22.950024,40.6325373
22.9504016,40.6323411
22.9577598,40.6032041
22.9574377,40.6209561
22.9569543,40.6196242
22.9379665,40.6362105
22.9380862,40.6361202
22.9379662,40.636027
22.9378091,40.6360919
22.9557615,40.6075541
22.9682508,40.6215951
22.9683735,40.6212839
22.9689742,40.6190451
22.9686018,40.6204276
22.9697141,40.618676
22.9686981,40.6203382
22.969655,40.6186231
22.9684894,40.6202745
22.9693436,40.6180569
22.9685607,40.6202851
22.9693116,40.618277
22.9681682,40.6219428
22.9691895,40.6024741
22.9689604,40.6195941
22.9701046,40.6030702
22.9689896,40.6195754
22.9489837,40.6358329
22.9397105,40.6390065
22.9401321,40.6394654
22.9396902,40.6391218
22.9403973,40.6393298
22.9398643,40.6390118
22.940097,40.6388877
22.9385641,40.6332557
22.9386526,40.6332048
22.9092282,40.6436735
22.9519242,40.6280452
22.9468234,40.631796
22.9467265,40.6316814
22.9468285,40.6316154
22.9469352,40.6317415
22.9365217,40.6349242
22.9631237,40.6070909
22.9103548,40.6406719
22.9548752,40.6325427
22.9561198,40.6318995
22.9560697,40.6318599
22.9548466,40.6325086
22.9287004,40.6461629
22.9284704,40.6462737
22.9688541,40.5899664
22.969594,40.58856
22.9662429,40.5911458
22.96624,40.5911428
22.9662284,40.5911411
22.9660983,40.5913676
22.9659624,40.5915889
22.9659058,40.5916943
22.966142,40.5912991
22.9661964,40.5912156
22.9656484,40.5921638
22.9656941,40.5920781
22.9660067,40.5920365
22.9660654,40.5919294
22.9661535,40.5917802
22.9662729,40.5917799
22.9663044,40.5916894
22.9663557,40.5915438
22.9664251,40.5913289
22.9664953,40.5912247
22.9665417,40.59116
22.9665603,40.591143
22.9665692,40.591146
22.9700709,40.5872158
22.9702338,40.5872396
